index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
2,2017-09-01,Southern,576.66,578.55,62.73,49.8,111.57,64.78,750.96,693.1299999999999
7,2017-09-02,Southern,576.66,562.79,62.73,52.76,111.57,59.49,750.96,675.04
12,2017-09-03,Southern,572.16,530.68,62.73,53.12,111.57,47.53,746.46,631.3299999999999
17,2017-09-04,Southern,572.16,562.81,62.73,53.19,111.57,66.2,746.46,682.2
22,2017-09-05,Southern,576.35,575.06,62.73,53.16,111.57,58.0,750.6500000000001,686.2199999999999
27,2017-09-06,Southern,576.35,549.1,62.73,53.41,111.57,58.7,750.6500000000001,661.21
32,2017-09-07,Southern,585.98,565.52,62.73,53.41,111.57,55.52,760.28,674.4499999999999
37,2017-09-08,Southern,590.63,549.88,62.73,53.65,111.57,66.92,764.9300000000001,670.4499999999999
42,2017-09-09,Southern,589.74,549.44,62.73,53.78,111.57,72.25,764.04,675.47
47,2017-09-10,Southern,589.74,548.38,62.73,54.52,111.57,51.99,764.04,654.89
52,2017-09-11,Southern,589.74,574.95,62.73,54.55,111.57,83.2,764.04,712.7
57,2017-09-12,Southern,589.74,585.91,62.73,54.68,111.57,89.81,764.04,730.3999999999999
62,2017-09-13,Southern,589.74,602.26,62.73,54.85,111.57,82.27,764.04,739.38
67,2017-09-14,Southern,595.15,589.35,62.73,49.3,111.57,57.32,769.45,695.97
72,2017-09-15,Southern,593.08,593.62,62.73,45.82,111.57,67.95,767.3800000000001,707.3900000000001
77,2017-09-16,Southern,604.96,573.85,62.73,48.14,111.57,48.77,779.26,670.76
82,2017-09-17,Southern,596.08,494.17,62.73,55.03,111.57,43.19,770.3800000000001,592.3900000000001
87,2017-09-18,Southern,596.08,480.53,62.73,55.2,111.57,53.84,770.3800000000001,589.57
92,2017-09-19,Southern,596.08,472.32,62.73,55.17,111.57,58.74,770.3800000000001,586.23
97,2017-09-20,Southern,584.76,479.67,62.73,55.13,111.57,78.19,759.06,612.99
102,2017-09-21,Southern,596.96,524.5,62.73,55.23,111.57,95.32,771.26,675.05
107,2017-09-22,Southern,270.69,191.91,0.0,0.0,0.0,0.0,270.69,191.91
112,2017-09-23,Southern,587.32,578.34,62.73,55.46,111.57,101.99,761.6200000000001,735.7900000000001
117,2017-09-24,Southern,587.32,556.37,62.73,55.38,111.57,72.42,761.6200000000001,684.17
122,2017-09-25,Southern,591.15,550.65,62.73,55.41,111.57,77.38,765.45,683.4399999999999
127,2017-09-26,Southern,591.15,535.81,62.73,52.14,111.57,87.54,765.45,675.4899999999999
132,2017-09-27,Southern,591.15,543.71,62.73,42.16,111.57,79.2,765.45,665.07
137,2017-09-28,Southern,591.15,513.01,62.73,42.24,111.57,82.36,765.45,637.61
142,2017-09-29,Southern,601.66,485.78,62.73,40.27,111.57,83.47,775.96,609.52
147,2017-09-30,Southern,601.66,475.84,62.73,40.47,111.57,69.71,775.96,586.02
152,2017-10-01,Southern,575.7,466.38,47.73,40.16,92.06,49.74,715.49,556.28
157,2017-10-03,Southern,575.7,523.36,47.73,41.91,92.06,67.76,715.49,633.03
162,2017-10-04,Southern,575.7,548.0,47.73,43.93,92.06,80.9,715.49,672.8299999999999
167,2017-10-05,Southern,575.7,577.17,47.73,45.3,92.06,74.98,715.49,697.4499999999999
172,2017-10-06,Southern,581.31,569.68,47.73,45.87,92.06,65.89,721.0999999999999,681.4399999999999
177,2017-10-07,Southern,581.31,573.48,47.73,46.09,92.06,74.06,721.0999999999999,693.6300000000001
182,2017-10-08,Southern,590.19,524.03,47.73,46.26,92.06,71.65,729.98,641.9399999999999
187,2017-10-09,Southern,590.19,550.53,47.73,46.15,92.06,94.72,729.98,691.4
192,2017-10-10,Southern,590.19,558.62,47.73,46.2,92.06,111.74,729.98,716.5600000000001
197,2017-10-11,Southern,598.81,571.5,47.73,46.36,92.06,102.52,738.5999999999999,720.38
202,2017-10-12,Southern,598.81,574.58,47.73,46.41,92.06,102.35,738.5999999999999,723.34
207,2017-10-13,Southern,598.81,565.98,47.73,46.48,92.06,105.72,738.5999999999999,718.1800000000001
212,2017-10-14,Southern,598.81,558.71,47.73,46.41,92.06,95.59,738.5999999999999,700.71
217,2017-10-15,Southern,594.31,478.54,47.73,46.67,92.06,88.74,734.0999999999999,613.95
222,2017-10-16,Southern,602.87,493.32,47.73,48.22,92.06,96.55,742.6600000000001,638.0899999999999
227,2017-10-17,Southern,602.87,528.9,47.73,50.7,92.06,98.5,742.6600000000001,678.1
232,2017-10-18,Southern,589.87,510.02,47.73,52.29,92.06,85.72,729.6600000000001,648.03
237,2017-10-19,Southern,594.32,464.41,47.73,41.63,92.06,85.16,734.1100000000001,591.2
242,2017-10-20,Southern,594.32,483.91,47.73,43.79,92.06,90.58,734.1100000000001,618.2800000000001
247,2017-10-21,Southern,594.32,525.17,47.73,44.67,92.06,77.77,734.1100000000001,647.6099999999999
252,2017-10-22,Southern,594.32,512.06,47.73,46.27,92.06,61.65,734.1100000000001,619.9799999999999
257,2017-10-23,Southern,603.99,555.74,47.73,49.1,92.06,85.78,743.78,690.62
262,2017-10-24,Southern,603.99,608.18,47.73,51.06,92.06,72.52,743.78,731.76
267,2017-10-25,Southern,615.28,607.05,47.73,52.72,92.06,89.02,755.0699999999999,748.79
272,2017-10-26,Southern,615.28,599.14,47.73,52.81,92.06,86.3,755.0699999999999,738.25
277,2017-10-27,Southern,615.28,610.91,47.73,53.12,92.06,77.1,755.0699999999999,741.13
282,2017-10-28,Southern,615.28,604.0,47.73,53.9,92.06,71.45,755.0699999999999,729.35
287,2017-10-29,Southern,615.28,583.51,47.73,55.06,92.06,58.36,755.0699999999999,696.93
292,2017-10-30,Southern,615.28,582.53,47.73,55.46,92.06,63.28,755.0699999999999,701.27
297,2017-10-31,Southern,622.28,570.04,47.73,55.57,92.06,70.49,762.0699999999999,696.1
302,2017-11-01,Southern,594.88,559.27,47.83,55.68,72.56,55.19,715.27,670.1399999999999
307,2017-11-02,Southern,594.88,544.18,47.83,55.78,72.56,72.05,715.27,672.0099999999999
312,2017-11-03,Southern,594.88,535.8,47.83,55.96,72.56,71.23,715.27,662.99
317,2017-11-04,Southern,594.88,526.38,47.83,55.46,72.56,64.01,715.27,645.85
322,2017-11-05,Southern,599.07,495.74,47.83,50.14,72.56,38.31,719.46,584.19
327,2017-11-06,Southern,599.07,480.35,47.83,54.9,72.56,68.93,719.46,604.1800000000001
332,2017-11-07,Southern,599.07,503.14,47.83,54.99,72.56,67.16,719.46,625.29
337,2017-11-08,Southern,608.86,535.91,47.83,55.23,72.56,51.5,729.25,642.64
342,2017-11-09,Southern,608.86,575.15,47.83,55.53,72.56,52.96,729.25,683.64
347,2017-11-10,Southern,607.08,579.19,47.83,55.51,72.56,64.16,727.47,698.86
352,2017-11-11,Southern,607.08,561.02,47.83,55.44,72.56,63.44,727.47,679.9000000000001
357,2017-11-12,Southern,607.08,547.24,47.83,55.69,72.56,35.6,727.47,638.5300000000001
362,2017-11-13,Southern,607.08,575.82,47.83,55.56,72.56,57.2,727.47,688.5800000000002
367,2017-11-14,Southern,611.55,601.88,47.83,55.6,72.56,67.54,731.94,725.02
372,2017-11-15,Southern,611.55,599.82,47.83,55.54,72.56,56.87,731.94,712.23
377,2017-11-16,Southern,609.54,590.86,47.83,55.53,72.56,63.02,729.9300000000001,709.41
382,2017-11-17,Southern,609.54,599.42,47.83,55.49,72.56,67.7,729.9300000000001,722.61
387,2017-11-18,Southern,609.54,595.39,47.83,55.35,72.56,61.42,729.9300000000001,712.16
392,2017-11-19,Southern,609.54,575.62,47.83,55.29,72.56,43.54,729.9300000000001,674.4499999999999
397,2017-11-20,Southern,598.75,573.96,47.83,54.49,72.56,55.53,719.1400000000001,683.98
402,2017-11-21,Southern,598.75,583.45,47.83,61.76,72.56,48.78,719.1400000000001,693.99
407,2017-11-22,Southern,598.75,590.17,47.83,69.36,72.56,51.21,719.1400000000001,710.74
412,2017-11-23,Southern,598.75,581.31,47.83,69.64,72.56,52.3,719.1400000000001,703.2499999999999
417,2017-11-24,Southern,598.75,601.36,47.83,72.08,72.56,60.38,719.1400000000001,733.82
422,2017-11-25,Southern,598.75,586.54,47.83,69.69,72.56,52.11,719.1400000000001,708.34
427,2017-11-26,Southern,598.75,557.0,47.83,61.67,72.56,39.48,719.1400000000001,658.15
432,2017-11-27,Southern,594.56,561.35,47.83,57.26,72.56,59.5,714.95,678.11
437,2017-11-28,Southern,594.56,573.29,47.83,58.01,72.56,55.69,714.95,686.99
442,2017-11-29,Southern,594.56,551.64,47.83,61.77,72.56,45.3,714.95,658.7099999999999
447,2017-11-30,Southern,594.56,501.06,47.83,53.91,72.56,42.39,714.95,597.36
452,2017-12-01,Southern,595.72,481.08,26.15,63.42,69.72,40.72,691.59,585.22
457,2017-12-02,Southern,605.43,486.72,26.15,63.95,69.72,48.33,701.3,599.0000000000001
462,2017-12-03,Southern,609.5,460.29,26.15,64.19,69.72,40.77,705.37,565.25
467,2017-12-04,Southern,609.5,491.26,26.15,70.69,69.72,55.65,705.37,617.6
472,2017-12-05,Southern,597.93,508.78,26.15,74.08,69.72,54.26,693.8,637.12
477,2017-12-06,Southern,599.39,530.32,26.15,73.91,69.72,57.7,695.26,661.9300000000001
482,2017-12-07,Southern,599.39,535.5,26.15,74.66,69.72,62.09,695.26,672.25
487,2017-12-08,Southern,599.39,522.69,26.15,74.77,69.72,65.36,695.26,662.82
492,2017-12-09,Southern,594.99,521.21,26.15,74.68,69.72,65.27,690.86,661.1600000000001
497,2017-12-10,Southern,594.99,527.21,26.15,57.05,69.72,47.57,690.86,631.83
502,2017-12-11,Southern,599.23,544.25,26.15,47.7,69.72,75.24,695.1,667.19
507,2017-12-12,Southern,598.32,540.84,26.15,48.46,69.72,88.72,694.19,678.0200000000001
512,2017-12-13,Southern,598.32,570.43,26.15,48.48,69.72,78.52,694.19,697.43
517,2017-12-14,Southern,598.32,568.07,26.15,48.68,69.72,67.08,694.19,683.83
522,2017-12-15,Southern,598.32,556.5,26.15,48.7,69.72,58.85,694.19,664.0500000000001
527,2017-12-16,Southern,614.83,514.25,45.4,48.7,69.72,47.88,729.95,610.83
532,2017-12-17,Southern,614.83,475.08,45.4,48.77,69.72,38.28,729.95,562.13
537,2017-12-18,Southern,615.76,525.67,45.4,48.77,69.72,55.63,730.88,630.0699999999999
542,2017-12-19,Southern,615.76,533.09,45.4,47.67,69.72,53.58,730.88,634.34
547,2017-12-20,Southern,623.26,541.79,45.4,47.84,69.72,62.22,738.38,651.85
552,2017-12-21,Southern,627.22,545.99,45.4,47.81,69.72,58.55,742.34,652.3499999999999
557,2017-12-22,Southern,627.22,540.52,45.4,48.43,69.72,60.99,742.34,649.9399999999999
562,2017-12-23,Southern,627.22,520.38,45.4,63.13,69.72,54.58,742.34,638.09
567,2017-12-24,Southern,627.22,488.45,45.4,69.59,69.72,41.18,742.34,599.2199999999999
572,2017-12-25,Southern,627.22,517.09,45.4,70.34,69.72,46.13,742.34,633.5600000000001
577,2017-12-26,Southern,627.22,537.83,45.4,70.36,69.72,52.87,742.34,661.0600000000001
582,2017-12-27,Southern,627.22,513.31,45.4,71.27,69.72,47.84,742.34,632.42
587,2017-12-28,Southern,627.22,538.66,45.4,71.41,69.72,47.96,742.34,658.03
592,2017-12-29,Southern,627.22,550.12,45.4,71.44,69.72,49.3,742.34,670.8599999999999
597,2017-12-30,Southern,631.62,562.95,45.4,71.36,69.72,51.6,746.74,685.9100000000001
602,2017-12-31,Southern,631.62,541.31,45.4,71.35,69.72,39.09,746.74,651.75
607,2018-01-01,Southern,638.77,556.72,45.38,72.8,70.04,42.45,754.1899999999999,671.97
612,2018-01-02,Southern,635.44,569.41,45.38,76.08,70.04,51.42,750.86,696.91
617,2018-01-03,Southern,635.44,580.01,45.38,76.17,70.04,49.04,750.86,705.2199999999999
622,2018-01-04,Southern,635.44,577.0,45.38,75.21,70.04,51.68,750.86,703.89
627,2018-01-05,Southern,635.44,583.69,45.38,76.49,70.04,47.2,750.86,707.3800000000001
632,2018-01-06,Southern,636.9,592.77,45.38,76.64,70.04,52.58,752.3199999999999,721.99
637,2018-01-07,Southern,636.9,556.09,45.38,76.59,70.04,43.33,752.3199999999999,676.0100000000001
642,2018-01-08,Southern,636.9,565.57,45.38,72.19,70.04,47.98,752.3199999999999,685.74
647,2018-01-09,Southern,640.68,581.51,45.38,65.15,70.04,44.86,756.0999999999999,691.52
652,2018-01-10,Southern,636.85,574.2,45.38,65.06,70.04,46.91,752.27,686.17
657,2018-01-11,Southern,636.85,583.78,45.38,65.01,70.04,59.76,752.27,708.55
662,2018-01-12,Southern,636.85,588.67,45.38,65.91,70.04,66.23,752.27,720.81
667,2018-01-13,Southern,636.85,570.54,45.38,68.55,70.04,57.51,752.27,696.5999999999999
672,2018-01-14,Southern,636.85,497.81,45.38,70.92,70.04,43.51,752.27,612.24
677,2018-01-15,Southern,636.85,499.73,45.38,68.35,70.04,55.61,752.27,623.69
682,2018-01-16,Southern,636.85,529.73,45.38,60.63,70.04,71.0,752.27,661.36
687,2018-01-17,Southern,636.85,541.54,45.38,61.55,70.04,71.06,752.27,674.1499999999999
692,2018-01-18,Southern,636.85,536.01,45.38,61.55,70.04,69.2,752.27,666.76
697,2018-01-19,Southern,636.85,540.79,45.38,60.66,70.04,69.36,752.27,670.81
