index,Date,Region,Thermal Generation Actual (in MU),Thermal Generation Estimated (in MU),Nuclear Generation Actual (in MU),Nuclear Generation Estimated (in MU),Hydro Generation Actual (in MU),Hydro Generation Estimated (in MU),Total Actual Power,Total Estimated Power
1381,2018-06-05,Western,1156.67,1270.9,25.07,31.93,16.99,13.37,1198.73,1316.2
1386,2018-06-06,Western,1166.67,1258.31,25.07,31.86,16.99,17.97,1208.73,1308.1399999999999
1391,2018-06-07,Western,1162.17,1248.36,25.07,31.85,16.99,16.88,1204.23,1297.09
1396,2018-06-08,Western,1162.17,1124.73,25.07,6.82,16.99,9.97,1204.23,1141.52
1401,2018-06-09,Western,1165.4,967.0,25.07,31.88,16.99,12.09,1207.46,1010.97
1406,2018-06-10,Western,1165.4,1031.1,25.07,32.91,16.99,8.56,1207.46,1072.57
1411,2018-06-11,Western,1165.4,1154.16,25.07,32.93,16.99,12.17,1207.46,1199.2600000000002
1416,2018-06-12,Western,1159.95,1137.67,25.07,32.92,16.99,13.19,1202.01,1183.7800000000002
1421,2018-06-13,Western,1150.87,1079.67,25.07,32.83,16.99,13.79,1192.9299999999998,1126.29
1426,2018-06-14,Western,1150.87,1066.93,25.07,32.88,16.99,21.32,1192.9299999999998,1121.13
1431,2018-06-15,Western,1153.43,1163.52,25.07,32.87,16.99,17.2,1195.49,1213.59
1436,2018-06-16,Western,1138.23,1163.32,25.07,32.88,16.99,10.16,1180.29,1206.3600000000001
1441,2018-06-17,Western,1138.23,1139.35,25.07,32.6,16.99,8.94,1180.29,1180.8899999999999
1446,2018-06-18,Western,1140.92,1215.85,25.07,32.68,16.99,13.08,1182.98,1261.61
1451,2018-06-19,Western,1140.92,1216.16,25.07,32.66,16.99,34.26,1182.98,1283.0800000000002
1456,2018-06-20,Western,1140.92,1233.13,25.07,32.67,16.99,33.98,1182.98,1299.7800000000002
1461,2018-06-21,Western,1125.32,1259.65,25.07,32.55,16.99,20.58,1167.3799999999999,1312.78
1466,2018-06-22,Western,1125.32,1254.07,25.07,32.84,16.99,9.88,1167.3799999999999,1296.79
1471,2018-06-23,Western,1125.32,1241.67,25.07,32.2,16.99,11.27,1167.3799999999999,1285.14
1476,2018-06-24,Western,1136.32,1166.62,25.07,32.26,16.99,8.6,1178.3799999999999,1207.4799999999998
1481,2018-06-25,Western,1140.27,1193.55,25.07,32.45,16.99,8.95,1182.33,1234.95
1486,2018-06-26,Western,1146.67,1148.05,25.07,32.45,16.99,13.61,1188.73,1194.11
1491,2018-06-27,Western,1162.72,1161.58,25.07,32.45,16.99,10.81,1204.78,1204.84
1496,2018-06-28,Western,1162.72,1156.58,25.07,32.87,16.99,16.04,1204.78,1205.4899999999998
1501,2018-06-29,Western,1162.72,1159.51,25.07,32.85,16.99,18.69,1204.78,1211.05
1506,2018-06-30,Western,1162.72,1214.0,25.07,31.8,16.99,20.44,1204.78,1266.24
1511,2018-07-01,Western,1094.62,1188.11,14.06,30.07,21.91,11.66,1130.59,1229.84
1516,2018-07-02,Western,1094.62,1173.11,14.06,28.26,21.91,16.26,1130.59,1217.6299999999999
1521,2018-07-03,Western,1094.62,1097.23,14.06,28.82,21.91,12.12,1130.59,1138.1699999999998
1526,2018-07-04,Western,1094.62,1066.29,14.06,29.6,21.91,14.02,1130.59,1109.9099999999999
1531,2018-07-05,Western,1084.37,1127.95,14.06,29.95,21.91,15.83,1120.34,1173.73
1536,2018-07-06,Western,1099.95,1144.69,14.06,30.78,21.91,16.94,1135.92,1192.41
1541,2018-07-07,Western,1086.95,1163.86,14.06,32.13,21.91,17.93,1122.92,1213.92
1546,2018-07-08,Western,1112.08,1128.11,14.06,32.3,21.91,10.71,1148.05,1171.12
1551,2018-07-09,Western,1112.08,1165.29,14.06,32.48,21.91,13.62,1148.05,1211.3899999999999
1556,2018-07-10,Western,1107.14,1175.03,14.06,32.69,21.91,13.87,1143.1100000000001,1221.59
1561,2018-07-11,Western,1107.14,1120.81,14.06,32.73,21.91,13.73,1143.1100000000001,1167.27
1566,2018-07-12,Western,1107.14,1124.81,14.06,32.76,21.91,19.67,1143.1100000000001,1177.24
1571,2018-07-13,Western,1107.14,1094.04,14.06,32.9,21.91,20.04,1143.1100000000001,1146.98
1576,2018-07-14,Western,1107.14,1091.29,14.06,32.89,21.91,22.1,1143.1100000000001,1146.28
1581,2018-07-15,Western,1103.64,1050.78,14.06,32.85,21.91,18.39,1139.6100000000001,1102.02
1586,2018-07-16,Western,1118.83,1083.37,14.06,32.84,21.91,16.56,1154.8,1132.7699999999998
1591,2018-07-17,Western,1117.9,1104.81,14.06,32.59,21.91,17.74,1153.8700000000001,1155.1399999999999
1596,2018-07-18,Western,1128.11,1126.23,14.06,31.53,21.91,16.45,1164.08,1174.21
1601,2018-07-19,Western,1128.11,1140.64,14.06,32.83,21.91,18.57,1164.08,1192.04
1606,2018-07-20,Western,1129.73,1117.72,14.06,32.72,21.91,16.89,1165.7,1167.3300000000002
1611,2018-07-21,Western,1120.84,1079.2,14.06,32.91,21.91,15.96,1156.81,1128.0700000000002
1616,2018-07-22,Western,1117.89,974.06,14.06,32.91,21.91,16.24,1153.8600000000001,1023.2099999999999
1621,2018-07-23,Western,1116.71,1050.15,14.06,32.89,21.91,20.45,1152.68,1103.4900000000002
1626,2018-07-24,Western,1088.1,1080.71,14.06,32.74,21.91,24.4,1124.07,1137.8500000000001
1631,2018-07-25,Western,1090.53,1036.5,14.06,32.74,21.91,19.67,1126.5,1088.91
1636,2018-07-26,Western,1108.21,976.12,14.06,32.82,21.91,19.54,1144.18,1028.48
1641,2018-07-27,Western,1108.21,1000.83,14.06,32.83,21.91,18.65,1144.18,1052.3100000000002
1646,2018-07-28,Western,1097.91,1036.85,14.06,32.75,21.91,21.15,1133.88,1090.75
1651,2018-07-29,Western,1097.91,1067.84,14.06,32.75,21.91,19.04,1133.88,1119.6299999999999
1656,2018-07-30,Western,1095.63,1137.68,14.06,32.64,21.91,23.76,1131.6000000000001,1194.0800000000002
1661,2018-07-31,Western,1106.43,1120.73,14.06,32.28,21.91,19.68,1142.4,1172.69
1666,2018-08-01,Western,1094.18,1134.38,25.06,29.99,43.32,17.41,1162.56,1181.7800000000002
1671,2018-08-02,Western,1104.18,1166.09,25.06,30.0,43.32,24.76,1172.56,1220.85
1676,2018-08-03,Western,1107.12,1181.37,25.06,30.02,43.32,23.43,1175.4999999999998,1234.82
1681,2018-08-04,Western,1107.12,1178.96,25.06,30.11,43.32,19.44,1175.4999999999998,1228.51
1686,2018-08-05,Western,1101.07,1144.45,25.06,30.12,43.32,12.51,1169.4499999999998,1187.08
1691,2018-08-06,Western,1106.92,1166.65,25.06,30.12,43.32,16.55,1175.3,1213.32
1696,2018-08-07,Western,1106.92,1214.15,25.06,30.12,43.32,20.41,1175.3,1264.68
1701,2018-08-08,Western,1106.92,1262.6,25.06,30.03,43.32,23.29,1175.3,1315.9199999999998
1706,2018-08-09,Western,1117.18,1243.99,25.06,30.06,43.32,19.97,1185.56,1294.02
1711,2018-08-10,Western,1111.98,1231.8,25.06,29.98,43.32,20.88,1180.36,1282.66
1716,2018-08-11,Western,1127.98,1183.94,25.06,30.14,43.32,16.12,1196.36,1230.2
1721,2018-08-12,Western,1127.98,1141.18,25.06,30.17,43.32,14.2,1196.36,1185.5500000000002
1726,2018-08-13,Western,1127.98,1204.19,25.06,30.04,43.32,20.69,1196.36,1254.92
1731,2018-08-14,Western,1127.98,1247.33,25.06,30.07,43.32,32.93,1196.36,1310.33
1736,2018-08-15,Western,1136.13,1174.45,25.06,30.19,43.32,16.67,1204.51,1221.3100000000002
1741,2018-08-16,Western,1135.88,1167.52,25.06,30.19,43.32,19.76,1204.26,1217.47
1746,2018-08-17,Western,1133.25,1136.54,25.06,30.13,43.32,23.05,1201.6299999999999,1189.72
1751,2018-08-18,Western,1147.25,1153.62,25.06,30.09,43.32,20.79,1215.6299999999999,1204.4999999999998
1756,2018-08-19,Western,1162.48,1114.6,25.06,30.1,43.32,16.82,1230.86,1161.5199999999998
1761,2018-08-20,Western,1159.17,1137.21,25.06,30.01,43.32,22.48,1227.55,1189.7
1766,2018-08-21,Western,1151.31,1103.5,25.06,30.2,43.32,20.61,1219.6899999999998,1154.31
1771,2018-08-22,Western,1163.35,1085.88,25.06,30.06,43.32,20.63,1231.7299999999998,1136.5700000000002
1776,2018-08-23,Western,1145.98,1086.44,25.06,30.03,43.32,23.07,1214.36,1139.54
1781,2018-08-24,Western,1141.85,1118.11,25.06,30.09,43.32,25.67,1210.2299999999998,1173.87
1786,2018-08-25,Western,1147.45,1113.81,25.06,30.1,43.32,24.24,1215.83,1168.1499999999999
1791,2018-08-26,Western,1150.62,1026.11,25.06,30.08,43.32,31.29,1218.9999999999998,1087.4799999999998
1796,2018-08-27,Western,1160.8,1137.88,25.06,30.03,43.32,43.58,1229.1799999999998,1211.49
1801,2018-08-28,Western,1161.67,1172.05,25.06,30.06,43.32,41.92,1230.05,1244.03
1806,2018-08-29,Western,1161.67,1176.09,25.06,30.09,43.32,34.28,1230.05,1240.4599999999998
1811,2018-08-30,Western,1189.67,1176.64,25.06,30.09,43.32,26.77,1258.05,1233.5
1816,2018-09-01,Western,1166.94,1164.28,14.07,30.18,62.03,41.54,1243.04,1236.0
1821,2018-09-02,Western,1166.94,1089.73,14.07,30.12,62.03,35.87,1243.04,1155.7199999999998
1826,2018-09-03,Western,1166.94,1079.69,14.07,30.12,62.03,45.18,1243.04,1154.99
1831,2018-09-04,Western,1170.43,1113.02,14.07,29.99,62.03,45.81,1246.53,1188.82
1836,2018-09-05,Western,1170.43,1136.34,14.07,30.11,62.03,42.54,1246.53,1208.9899999999998
1841,2018-09-06,Western,1170.43,1148.85,14.07,30.06,62.03,29.35,1246.53,1208.2599999999998
1846,2018-09-07,Western,1170.43,1171.72,14.07,30.19,62.03,30.71,1246.53,1232.6200000000001
1851,2018-09-08,Western,1159.43,1167.67,14.07,30.13,62.03,40.94,1235.53,1238.7400000000002
1856,2018-09-09,Western,1150.81,1163.31,14.07,30.17,62.03,60.98,1226.9099999999999,1254.46
1861,2018-09-10,Western,1150.81,1241.1,14.07,30.13,62.03,74.56,1226.9099999999999,1345.79
1866,2018-09-11,Western,1154.26,1265.69,14.07,29.98,62.03,76.66,1230.36,1372.3300000000002
1871,2018-09-12,Western,1154.26,1280.7,14.07,30.1,62.03,51.78,1230.36,1362.58
1876,2018-09-13,Western,1154.26,1287.01,14.07,30.14,62.03,34.2,1230.36,1351.3500000000001
1881,2018-09-14,Western,1156.38,1326.22,14.07,30.14,62.03,51.42,1232.48,1407.7800000000002
1886,2018-09-15,Western,1166.01,1328.39,14.07,30.12,62.03,56.73,1242.11,1415.24
1891,2018-09-16,Western,1168.74,1330.25,14.07,30.05,62.03,39.35,1244.84,1399.6499999999999
1896,2018-09-17,Western,1168.74,1331.84,14.07,29.96,62.03,42.36,1244.84,1404.1599999999999
1901,2018-09-18,Western,1166.43,1346.55,14.07,28.23,62.03,44.76,1242.53,1419.54
1906,2018-09-19,Western,1169.35,1348.95,14.07,27.86,62.03,40.72,1245.4499999999998,1417.53
1911,2018-09-20,Western,1169.35,1336.26,14.07,29.56,62.03,39.39,1245.4499999999998,1405.21
1916,2018-09-21,Western,1169.35,1294.6,14.07,29.75,62.03,26.24,1245.4499999999998,1350.59
1921,2018-09-22,Western,1189.57,1174.42,14.07,30.85,62.03,33.31,1265.6699999999998,1238.58
1926,2018-09-23,Western,1189.57,1121.92,14.07,32.1,62.03,57.7,1265.6699999999998,1211.72
1931,2018-09-24,Western,1189.57,1200.82,14.07,32.04,62.03,56.6,1265.6699999999998,1289.4599999999998
1936,2018-09-25,Western,1192.31,1241.03,14.07,32.24,62.03,60.22,1268.4099999999999,1333.49
1941,2018-09-26,Western,1213.93,1286.24,14.07,31.89,62.03,50.95,1290.03,1369.0800000000002
1946,2018-09-27,Western,1213.93,1274.07,14.07,33.42,62.03,57.41,1290.03,1364.9
1951,2018-09-28,Western,1213.93,1280.45,14.07,34.91,62.03,52.68,1290.03,1368.0400000000002
1956,2018-09-29,Western,1213.93,1289.91,14.07,34.83,62.03,44.01,1290.03,1368.75
1961,2018-09-30,Western,1213.93,1256.4,14.07,35.26,62.03,49.78,1290.03,1341.44
1966,2018-10-01,Western,1221.79,1312.85,17.12,35.27,40.2,35.69,1279.11,1383.81
1971,2018-10-02,Western,1232.47,1283.34,17.12,35.48,40.2,36.96,1289.79,1355.78
1976,2018-10-03,Western,1232.47,1325.1,17.12,35.33,40.2,36.38,1289.79,1396.81
1981,2018-10-04,Western,1232.47,1345.91,17.12,35.34,40.2,41.97,1289.79,1423.22
1986,2018-10-05,Western,1232.47,1330.33,17.12,22.17,40.2,38.67,1289.79,1391.17
1991,2018-10-06,Western,1232.47,1335.65,17.12,20.51,40.2,42.78,1289.79,1398.94
1996,2018-10-07,Western,1232.47,1319.45,17.12,18.41,40.2,40.21,1289.79,1378.0700000000002
2001,2018-10-08,Western,1246.64,1315.81,17.12,18.37,40.2,63.66,1303.96,1397.84
2006,2018-10-09,Western,1246.64,1318.28,17.12,18.37,40.2,68.15,1303.96,1404.8
2011,2018-10-10,Western,1246.64,1330.67,17.12,18.34,40.2,43.31,1303.96,1392.32
2016,2018-10-11,Western,1246.64,1362.35,17.12,19.25,40.2,27.52,1303.96,1409.12
2021,2018-10-12,Western,1246.64,1361.24,17.12,29.57,40.2,23.75,1303.96,1414.56
2026,2018-10-13,Western,1250.27,1345.94,17.12,33.18,40.2,20.94,1307.59,1400.0600000000002
2031,2018-10-14,Western,1250.27,1323.98,17.12,33.5,40.2,21.47,1307.59,1378.95
2036,2018-10-15,Western,1250.27,1365.58,17.12,33.56,40.2,31.94,1307.59,1431.08
2041,2018-10-16,Western,1250.27,1349.64,17.12,35.1,40.2,39.05,1307.59,1423.79
2046,2018-10-17,Western,1250.27,1345.88,17.12,35.44,40.2,32.02,1307.59,1413.3400000000001
2051,2018-10-18,Western,1250.27,1292.18,17.12,35.36,40.2,27.71,1307.59,1355.25
2056,2018-10-19,Western,1247.52,1298.47,17.12,35.34,40.2,29.58,1304.84,1363.3899999999999
2061,2018-10-20,Western,1247.52,1345.47,17.12,35.18,40.2,31.8,1304.84,1412.45
2066,2018-10-21,Western,1247.52,1331.81,17.12,35.23,40.2,32.33,1304.84,1399.37
2071,2018-10-22,Western,1247.52,1370.1,17.12,35.19,40.2,37.29,1304.84,1442.58
2076,2018-10-23,Western,1247.52,1387.7,17.12,35.18,40.2,32.15,1304.84,1455.0300000000002
2081,2018-10-24,Western,1247.52,1393.4,17.12,35.12,40.2,30.24,1304.84,1458.76
2086,2018-10-25,Western,1247.52,1390.56,17.12,35.39,40.2,28.31,1304.84,1454.26
2091,2018-10-26,Western,1258.44,1358.71,17.12,37.32,40.2,25.11,1315.76,1421.1399999999999
2096,2018-10-27,Western,1258.44,1361.94,17.12,37.36,40.2,22.58,1315.76,1421.8799999999999
2101,2018-10-28,Western,1258.44,1287.2,17.12,37.54,40.2,14.94,1315.76,1339.68
2106,2018-10-29,Western,1262.44,1330.91,17.12,37.68,40.2,22.3,1319.76,1390.89
2111,2018-10-30,Western,1262.44,1338.0,17.12,38.08,40.2,22.64,1319.76,1398.72
2116,2018-10-31,Western,1262.44,1344.11,17.12,36.86,40.2,27.64,1319.76,1408.61
2121,2018-11-01,Western,1243.87,1330.75,28.14,35.3,40.29,25.1,1312.3,1391.1499999999999
2126,2018-11-02,Western,1243.87,1334.26,28.14,35.2,40.29,33.93,1312.3,1403.39
2131,2018-11-03,Western,1243.87,1321.97,28.14,36.5,40.29,40.64,1312.3,1399.1100000000001
2136,2018-11-04,Western,1243.87,1261.15,28.14,37.43,40.29,40.56,1312.3,1339.14
2141,2018-11-05,Western,1243.17,1293.61,28.14,37.47,40.29,23.35,1311.6000000000001,1354.4299999999998
2146,2018-11-06,Western,1243.17,1263.29,28.14,37.65,40.29,15.87,1311.6000000000001,1316.81
2151,2018-11-07,Western,1243.17,1179.01,28.14,38.11,40.29,8.7,1311.6000000000001,1225.82
2156,2018-11-08,Western,1243.17,1119.23,28.14,38.29,40.29,8.23,1311.6000000000001,1165.75
2161,2018-11-09,Western,1243.17,1167.11,28.14,38.31,40.29,10.91,1311.6000000000001,1216.33
2166,2018-11-10,Western,1243.17,1215.0,28.14,38.42,40.29,10.67,1311.6000000000001,1264.0900000000001
2171,2018-11-11,Western,1243.17,1216.99,28.14,38.7,40.29,13.37,1311.6000000000001,1269.06
2176,2018-11-12,Western,1243.17,1237.43,28.14,39.01,40.29,19.92,1311.6000000000001,1296.3600000000001
2181,2018-11-13,Western,1243.17,1262.1,28.14,39.04,40.29,20.41,1311.6000000000001,1321.55
2186,2018-11-14,Western,1242.38,1264.35,28.14,39.13,40.29,18.98,1310.8100000000002,1322.46
2191,2018-11-15,Western,1239.31,1248.29,28.14,39.11,40.29,16.87,1307.74,1304.2699999999998
2196,2018-11-16,Western,1239.31,1239.64,28.14,37.69,40.29,16.95,1307.74,1294.2800000000002
2201,2018-11-17,Western,1239.31,1269.19,28.14,36.96,40.29,22.84,1307.74,1328.99
2206,2018-11-18,Western,1239.31,1265.11,28.14,26.01,40.29,20.61,1307.74,1311.7299999999998
2211,2018-11-19,Western,1235.23,1292.24,28.14,26.06,40.29,26.66,1303.66,1344.96
2216,2018-11-20,Western,1229.02,1283.0,28.14,24.72,40.29,22.18,1297.45,1329.9
2221,2018-11-21,Western,1229.02,1299.51,28.14,23.87,40.29,21.41,1297.45,1344.79
2226,2018-11-22,Western,1229.02,1290.61,28.14,25.38,40.29,21.9,1297.45,1337.89
2231,2018-11-23,Western,1229.02,1250.76,28.14,25.59,40.29,22.52,1297.45,1298.87
2236,2018-11-24,Western,1233.1,1293.23,28.14,25.89,40.29,20.97,1301.53,1340.0900000000001
2241,2018-11-25,Western,1233.8,1280.42,28.14,26.11,40.29,18.18,1302.23,1324.71
2246,2018-11-26,Western,1233.8,1305.09,28.14,26.09,40.29,21.25,1302.23,1352.4299999999998
2251,2018-11-27,Western,1233.8,1296.09,28.14,26.15,40.29,27.2,1302.23,1349.44
2256,2018-11-28,Western,1233.8,1275.15,28.14,26.1,40.29,19.71,1302.23,1320.96
2261,2018-11-29,Western,1233.8,1261.56,28.14,26.18,40.29,22.83,1302.23,1310.57
2266,2018-11-30,Western,1234.59,1249.7,28.14,26.24,40.29,23.4,1303.02,1299.3400000000001
2271,2018-12-01,Western,1176.98,1253.63,17.12,26.27,36.84,25.78,1230.9399999999998,1305.68
2276,2018-12-02,Western,1193.24,1248.21,17.12,26.27,36.84,17.33,1247.1999999999998,1291.81
2281,2018-12-03,Western,1193.24,1270.27,17.12,26.28,36.84,25.44,1247.1999999999998,1321.99
2286,2018-12-04,Western,1193.24,1267.96,17.12,26.28,36.84,23.47,1247.1999999999998,1317.71
2291,2018-12-05,Western,1189.44,1274.58,17.12,26.28,36.84,33.67,1243.3999999999999,1334.53
2296,2018-12-06,Western,1202.63,1293.72,17.12,26.32,36.84,29.44,1256.59,1349.48
2301,2018-12-07,Western,1202.63,1286.79,17.12,26.34,36.84,23.54,1256.59,1336.6699999999998
2306,2018-12-08,Western,1198.75,1271.51,17.12,26.41,36.84,22.99,1252.7099999999998,1320.91
2311,2018-12-09,Western,1198.0,1241.64,17.12,26.48,36.84,20.16,1251.9599999999998,1288.2800000000002
2316,2018-12-10,Western,1192.35,1252.79,17.12,26.4,36.84,26.12,1246.3099999999997,1305.31
2321,2018-12-11,Western,1195.49,1256.24,17.12,26.39,36.84,30.07,1249.4499999999998,1312.7
2326,2018-12-12,Western,1195.49,1228.13,17.12,26.38,36.84,25.19,1249.4499999999998,1279.7000000000003
2331,2018-12-13,Western,1195.49,1205.85,17.12,26.38,36.84,22.99,1249.4499999999998,1255.22
2336,2018-12-14,Western,1191.95,1171.68,17.12,26.47,36.84,22.44,1245.9099999999999,1220.5900000000001
2341,2018-12-15,Western,1193.04,1158.76,17.12,26.47,36.84,23.27,1246.9999999999998,1208.5
2346,2018-12-16,Western,1193.04,1131.84,17.12,26.43,36.84,19.86,1246.9999999999998,1178.1299999999999
2351,2018-12-17,Western,1193.04,1155.43,17.12,26.46,36.84,27.39,1246.9999999999998,1209.2800000000002
2356,2018-12-18,Western,1193.04,1173.76,17.12,26.49,36.84,31.9,1246.9999999999998,1232.15
2361,2018-12-19,Western,1193.04,1199.81,17.12,26.46,36.84,31.81,1246.9999999999998,1258.08
2366,2018-12-20,Western,1187.11,1218.25,17.12,26.41,36.84,33.23,1241.0699999999997,1277.89
2371,2018-12-21,Western,1197.12,1231.29,17.12,26.46,36.84,36.73,1251.0799999999997,1294.48
2376,2018-12-22,Western,1197.12,1243.45,17.12,26.39,36.84,30.42,1251.0799999999997,1300.2600000000002
2381,2018-12-23,Western,1197.76,1210.22,17.12,26.45,36.84,23.16,1251.7199999999998,1259.8300000000002
2386,2018-12-24,Western,1197.76,1205.85,17.12,26.47,36.84,26.72,1251.7199999999998,1259.04
2391,2018-12-25,Western,1197.76,1229.67,17.12,26.53,36.84,31.26,1251.7199999999998,1287.46
2396,2018-12-26,Western,1201.56,1226.17,17.12,26.48,36.84,29.51,1255.5199999999998,1282.16
2401,2018-12-27,Western,1206.85,1230.57,17.12,24.91,36.84,26.15,1260.8099999999997,1281.63
2406,2018-12-28,Western,1206.85,1222.57,17.12,25.65,36.84,28.73,1260.8099999999997,1276.95
2411,2018-12-29,Western,1206.85,1191.45,17.12,26.21,36.84,24.68,1260.8099999999997,1242.3400000000001
2416,2018-12-30,Western,1206.85,1159.96,17.12,26.56,36.84,20.14,1260.8099999999997,1206.66
2421,2018-12-31,Western,1212.85,1190.89,17.12,26.54,36.84,26.58,1266.8099999999997,1244.01
2426,2019-01-01,Western,1226.36,1203.62,17.12,26.53,36.29,31.67,1279.7699999999998,1261.82
2431,2019-01-02,Western,1226.36,1228.17,17.12,27.68,36.29,31.03,1279.7699999999998,1286.88
2436,2019-01-03,Western,1226.36,1248.1,17.12,37.34,36.29,30.73,1279.7699999999998,1316.1699999999998
2441,2019-01-04,Western,1226.36,1275.71,17.12,39.39,36.29,26.41,1279.7699999999998,1341.5100000000002
2446,2019-01-05,Western,1226.36,1245.72,17.12,39.54,36.29,25.13,1279.7699999999998,1310.39
2451,2019-01-06,Western,1222.96,1157.33,17.12,39.59,36.29,20.41,1276.37,1217.33
2456,2019-01-07,Western,1237.48,1185.17,17.12,39.64,36.29,20.3,1290.8899999999999,1245.1100000000001
2461,2019-01-08,Western,1237.48,1232.95,17.12,39.53,36.29,22.85,1290.8899999999999,1295.33
2466,2019-01-09,Western,1247.83,1216.22,17.12,39.5,36.29,29.06,1301.2399999999998,1284.78
2471,2019-01-10,Western,1247.27,1236.6,17.12,39.51,36.29,29.68,1300.6799999999998,1305.79
2476,2019-01-11,Western,1247.27,1264.04,17.12,39.55,36.29,24.62,1300.6799999999998,1328.2099999999998
2481,2019-01-12,Western,1238.36,1256.44,17.12,39.56,36.29,23.16,1291.7699999999998,1319.16
2486,2019-01-13,Western,1238.36,1198.85,17.12,39.59,36.29,18.97,1291.7699999999998,1257.4099999999999
2491,2019-01-14,Western,1238.36,1132.96,17.12,39.53,36.29,23.87,1291.7699999999998,1196.36
2496,2019-01-15,Western,1242.81,1180.58,17.12,39.35,36.29,27.57,1296.2199999999998,1247.4999999999998
2501,2019-01-16,Western,1245.29,1239.28,17.12,39.26,36.29,27.62,1298.6999999999998,1306.1599999999999
2506,2019-01-17,Western,1245.29,1243.71,17.12,39.49,36.29,25.05,1298.6999999999998,1308.25
2511,2019-01-18,Western,1245.29,1256.25,17.12,39.48,36.29,23.6,1298.6999999999998,1319.33
2516,2019-01-19,Western,1245.29,1239.78,17.12,39.44,36.29,23.5,1298.6999999999998,1302.72
2521,2019-01-20,Western,1246.58,1222.36,17.12,37.36,36.29,19.69,1299.9899999999998,1279.4099999999999
2526,2019-01-21,Western,1246.58,1214.78,17.12,37.53,36.29,21.67,1299.9899999999998,1273.98
2531,2019-01-22,Western,1246.58,1208.61,17.12,35.58,36.29,26.18,1299.9899999999998,1270.37
2536,2019-01-23,Western,1246.58,1253.47,17.12,35.55,36.29,25.24,1299.9899999999998,1314.26
2541,2019-01-24,Western,1241.15,1208.55,17.12,35.56,36.29,26.22,1294.56,1270.33
2546,2019-01-25,Western,1241.15,1171.95,17.12,34.12,36.29,22.45,1294.56,1228.52
2551,2019-01-26,Western,1241.15,1097.74,17.12,36.1,36.29,19.43,1294.56,1153.27
2556,2019-01-27,Western,1241.3,1101.97,17.12,37.28,36.29,20.63,1294.7099999999998,1159.88
2561,2019-01-28,Western,1231.74,1156.07,17.12,37.54,36.29,23.47,1285.1499999999999,1217.08
2566,2019-01-29,Western,1231.74,1187.43,17.12,37.95,36.29,26.03,1285.1499999999999,1251.41
2571,2019-01-30,Western,1231.57,1217.85,17.12,37.92,36.29,25.27,1284.9799999999998,1281.04
2576,2019-01-31,Western,1231.57,1223.22,17.12,38.7,36.29,25.84,1284.9799999999998,1287.76
2581,2019-02-01,Western,1213.57,1187.13,32.68,38.93,35.58,25.13,1281.83,1251.1900000000003
2586,2019-02-02,Western,1213.57,1178.78,32.68,39.33,35.58,24.92,1281.83,1243.03
2591,2019-02-03,Western,1213.55,1158.79,32.68,39.32,35.58,23.83,1281.81,1221.9399999999998
2596,2019-02-04,Western,1213.55,1196.93,32.68,39.28,35.58,26.44,1281.81,1262.65
2601,2019-02-05,Western,1213.55,1246.34,32.68,39.37,35.58,32.4,1281.81,1318.11
2606,2019-02-06,Western,1215.94,1235.3,32.68,39.28,35.58,28.56,1284.2,1303.1399999999999
2611,2019-02-07,Western,1215.94,1166.46,32.68,39.28,35.58,19.37,1284.2,1225.11
2616,2019-02-08,Western,1215.94,1213.64,32.68,39.54,35.58,21.46,1284.2,1274.64
2621,2019-02-09,Western,1216.94,1191.17,32.68,39.61,35.58,23.09,1285.2,1253.87
2626,2019-02-10,Western,1216.94,1162.43,32.68,39.53,35.58,22.75,1285.2,1224.71
2631,2019-02-11,Western,1226.0,1194.75,32.68,39.48,35.58,25.8,1294.26,1260.03
2636,2019-02-12,Western,1226.0,1220.53,32.68,39.43,35.58,25.06,1294.26,1285.02
2641,2019-02-13,Western,1228.0,1234.99,32.68,39.47,35.58,26.63,1296.26,1301.0900000000001
2646,2019-02-14,Western,1228.0,1231.37,32.68,39.47,35.58,27.73,1296.26,1298.57
2651,2019-02-15,Western,1228.0,1173.34,32.68,39.5,35.58,17.54,1296.26,1230.3799999999999
2656,2019-02-16,Western,1228.0,1177.73,32.68,39.56,35.58,15.19,1296.26,1232.48
2661,2019-02-17,Western,1229.92,1200.74,32.68,39.51,35.58,15.02,1298.18,1255.27
2666,2019-02-18,Western,1232.19,1207.08,32.68,39.51,35.58,23.98,1300.45,1270.57
2671,2019-02-19,Western,1247.79,1251.0,32.68,39.55,35.58,27.79,1316.05,1318.34
2676,2019-02-20,Western,1244.58,1267.89,32.68,39.51,35.58,23.59,1312.84,1330.99
2681,2019-02-21,Western,1254.08,1278.5,32.68,39.44,35.58,25.04,1322.34,1342.98
2686,2019-02-22,Western,1254.08,1273.5,32.68,39.47,35.58,34.39,1322.34,1347.3600000000001
2691,2019-02-23,Western,1254.08,1259.91,32.68,39.35,35.58,25.53,1322.34,1324.79
2696,2019-02-24,Western,1254.08,1227.41,32.68,39.36,35.58,19.19,1322.34,1285.96
2701,2019-02-25,Western,1254.08,1253.33,32.68,39.4,35.58,23.01,1322.34,1315.74
2706,2019-02-26,Western,1264.41,1244.56,32.68,39.38,35.58,22.72,1332.67,1306.66
2711,2019-02-27,Western,1264.41,1251.32,32.68,39.44,35.58,22.01,1332.67,1312.77
2716,2019-02-28,Western,1269.41,1277.59,32.68,39.48,35.58,21.02,1337.67,1338.09
